code_modelo,name,code_marcas
2096,SL-2 1.9,51
2097,Cordoba 1.6L,52
2098,Cordoba SXE 1.8 / GLX 1.8 4p,52
2099,Cordoba Vario 1.6L,52
2100,Ibiza 1.0 16V 4p,52
2101,Ibiza 1.0i 8V,52
2102,Ibiza 1.6L,52
2103,Ibiza SXE/GLX 1.8,52
2104,Inca 1.6L,52
6308,SY1020 T 20 TRUCKS BAU,183
6309,SY1020 T 22 TRUCKS CD,183
5980,SY1020 T20 TRUCKS,183
6714,SY6370 A7 PVAN,183
5981,SY6390 A9 CARGOV,183
5982,SY6390 A9 PVANS,183
6975,X30 VAN 1.3 16V Mec.,183
5403,fortwo BRABUS cabrio 1.0 72kw,157
5147,fortwo BRABUS Coupe 1.0 72kw,157
5284,fortwo coupé/Brasil.Edition 1.0 mhd 71cv,157
4902,fortwo passion cabrio 1.0 62kw/Tritop,157
4903,fortwo passion coupé 1.0 62kw,157
4535,ACTYON 2.0 16V 141cv Diesel,125
4963,ACTYON 2.3 16V 150cv Aut.,125
8291,ACTYON SP DLX 2.2 7 4x4 178cv Dies. Aut.,125
4536,ACTYON SPORTS 2.0 16V 141cv Diesel,125
6330,ACTYON SPORTS 2.0 16V 155cv Diesel,125
8292,ACTYON SPORTS 2.2 4x4 178cv TB Dies Aut.,125
4099,Chairman 3.2 V6 220cv Aut.,125
4100,Istana 2.9 95cv TB Diesel Int. 16Lug.,125
5649,Korando 2.0 16V T.Diesel AWD Aut.,125
5650,Korando 2.0 16V T.Diesel AWD Mec.,125
8293,Korando 2.2 AWD 178cv TB Diesel Aut.,125
4101,Korando Canvas 2.9 TB Diesel Int. Aut.,125
4102,Korando Canvas 2.9 TB Diesel Int. Mec.,125
8294,Korando DLX 2.2 AWD 178cv TB Diesel Aut.,125
4103,Korando GL 2.9 TB Diesel Int. 120cv,125
4104,Korando GLX 2.9 TB Diesel Int. 120cv Aut,125
4105,Korando GLX 2.9 TB Diesel Int. 120cv Mec,125
4927,Kyron 2.0 16V 141cv  TDI Diesel Aut.,125
4401,Kyron 2.7 20V 165cv TDI Dies. Aut.,125
4106,Musso DX 2.9 Diesel,125
4107,Musso GL 2.9 TB Diesel Int. 120cv,125
4108,Musso GLS 2.9 TB Diesel Int. 120cv Aut,125
4109,Musso GLS 3.2 V6 220cv 4x4 Aut.,125
4110,Musso GLX 2.9 TB Diesel Int. 120cv Aut,125
4111,Musso GLX 2.9 TB Diesel Int. 120cv Mec,125
4112,Musso Pick-Up GLX 2.9 4x4 CD TB Int.Dies,125
4113,Musso Pick-Up LX 2.9 4x4 CD TB Int.Dies.,125
4114,Musso SX 2.9 Diesel,125
4263,Rexton II 2.7 20V 165/186cv TDI Dies.Aut,125
4402,Rexton II 3.2 V6 24V 220cv Aut.,125
4115,Rexton RX 270 2.7 165cv Xdi Diesel Aut.,125
4116,Rexton RX 290 2.9 120cv TB Int. Dies.Aut,125
4117,Rexton RX 290 2.9 120cv TB Int. Dies.Mec,125
4118,Rexton RX 320 3.2 V6 235cv Aut.,125
7045,Rexton W 2.7 20V XDI Diesel Aut.,125
8295,TIVOLI 1.6 16V 128cv Aut.,125
8296,TIVOLI DLX 1.6 16V 128cv Aut.,125
8297,XLV 1.6 16V 128cv Aut.,125
8298,XLV DLX 1.6 16V 128cv Aut.,125
2125,Forester 2.0 16v 4x4 Turbo Aut.,54
2127,Forester 2.0 4x4 Mec.,54
2128,Forester 2.0 4x4 Turbo,54
8109,Forester 2.0 L 16V 4x4 Aut.,54
10005,Forester 2.0 -S e-BOXER 16V Aut. (Híb.),54
2126,Forester 2.0/2.0 S/2.0 ES 4x4 Aut.,54
6650,Forester XT 2.0 16V 4x4 Turbo Aut.,54
3911,Forester XT 2.5 16V 4x4 Turbo Aut.,54
5651,Forester XT S-EDITION 2.5 16V 4x4 TB Aut,54
4645,Impreza 1.5 16V 115cv Aut.,54
4646,Impreza 1.5 16V 115cv Mec.,54
4647,Impreza 2.0 16V 160cv Aut.,54
4648,Impreza 2.0 16V 160cv Mec.,54
2129,Impreza GL 1.6/1.8 16V,54
2130,Impreza GL 2.0 4x2 Aut.,54
2131,Impreza GL 2.0 4x2 Mec.,54
2133,Impreza GL 2.0 4x4 Aut.,54
2132,Impreza GL 2.0 4x4 Mec.,54
2134,Impreza GL 4x4 1.8 16V,54
2135,Impreza GL 4x4 2.0 16V,54
2136,Impreza GT 2.0 Turbo,54
4815,Impreza SD 2.0 16V 160cv Aut.,54
6407,Impreza SD 2.0/2.0i-S AWD Aut.,54
2137,Impreza SD GX 2.0 16v 4x4 4p Aut.,54
2138,Impreza SD RX 2.0 4x4,54
2139,Impreza SD WRX 2.0 16V TB 4x4,54
7290,Impreza SD WRX 2.0 16V TB 4x4 Aut.,54
3912,Impreza SD WRX 2.5 16V TB 4x4 4p,54
5456,Impreza SD WRX STI 2.5 16V TB 4x4,54
2140,Impreza SW GL 1.6/1.8/2.0 4x4 16V,54
2141,Impreza SW GT 2.0 16V 4x4 Turbo Mec.,54
2142,Impreza SW GX 2.0 16v 4x4 Aut.,54
2143,Impreza SW WRX 2.0 16v 4x4 TB,54
3913,Impreza SW WRX 2.5 16V TB 4x4 5p,54
4587,Impreza WRX 2.5 16V TB 4x4 5p,54
4697,Impreza WRX STI 2.5 16V TB 4x4,54
5457,Impreza XV 2.0 16V 160cv Aut.,54
5458,Impreza XV 2.0 16V 160cv Mec.,54
5215,Legacy 2.0 16V 160cv Aut.,54
2144,Legacy 3.0 R H6 245cv Aut.,54
7436,Legacy 3.6 4x4 256cv Aut.,54
2145,Legacy GL 1.8,54
2146,Legacy GL 2.0/ GLS Mec,54
2147,Legacy GL TW 2.0 4x2 Mec./Aut.,54
2148,Legacy GL TW 2.0 4x4 Aut.,54
2149,Legacy GL TW 2.0 4x4 Mec.,54
2150,Legacy GL/ GLS 2.0 Aut.,54
5216,Legacy GT 2.5  16V 280cv Aut.,54
2151,Legacy GX 2.2 4x4,54
2152,Legacy GX 2.5 4x4 Aut.,54
2153,Legacy GX 2.5 4x4 Mec.,54
2154,Legacy GX TW 2.2 4x4 Aut.,54
2155,Legacy GX TW 2.2 4x4 Mec.,54
2156,Legacy GX TW 2.5 4x4 Aut.,54
2157,Legacy GX TW 2.5 4x4 Mec,54
2158,Legacy SW 2.2,54
2159,Outback 2.5 4x4 Aut.,54
2160,Outback 2.5 4x4 Mec.,54
2161,Outback 3.0 H6 SW 245cv Aut.,54
5217,Outback 3.6 H6 SW Aut.,54
2162,SVX Cupê 3.3 4x4 Aut,54
4688,TRIBECA 3.6 24V 270cv 5p Aut.,54
2163,Vivio SD GLI 3p Mec.,54
8357,XV 2.0 L 16V 4x4 Aut.,54
9798,XV 2.0 S e-Boxer 16V 4x4 Aut.,54
6331,XV 2.0/2.0 S/2.0 ES 16V 4x4 Aut.,54
2164,Baleno 1.6 16V Aut.,55
2165,Baleno 1.6 16V Mec.,55
2166,Baleno Wagon 1.6 16V Aut.,55
2167,Grand Vitara 1.6 16V Aut.,55
2168,Grand Vitara 1.6 16V Mec.,55
2169,Grand Vitara 2.0 16V 3p,55
2170,Grand Vitara 2.0 16V 4x2/4x4 5p Aut.,55
2171,Grand Vitara 2.0 16V 4x2/4x4 5p Mec.,55
2172,Grand Vitara 2.0 16V 5p/Gold Aut. (Arg.),55
2173,Grand Vitara 2.0 16V 5p/Gold Mec. (Arg.),55
2174,Grand Vitara 2.0 16V Ed. Special 5p Aut.,55
2175,Grand Vitara 2.0 16V Ed. Special 5p Mec.,55
2176,Grand Vitara 2.0 TB-IC Diesel 4p,55
2177,Grand Vitara 2.5 V6 5p Aut.,55
2178,Grand Vitara 2.5 V6 5p Mec.,55
4904,Grand Vitara 3.2 24V 4WD 5p Aut.,55
7404,Grand Vitara 4SPORT 2.0 16V 4x2 5P Aut.,55
7361,Grand Vitara 4SPORT 2.0 16V 4x4 5p Aut.,55
7380,Grand Vitara 4SPORT 2.0 16V 4x4 5p Mec.,55
6745,Grand Vitara L.EDI. 2.0 16V 4x2/4x4 Aut.,55
7075,Grand Vitara S. EDITI.  2.0 16V 4x2 Aut.,55
2179,Grand Vitara Sport 2.0 16V Aut.,55
2180,Grand Vitara Sport 2.0 16V Mec.,55
2181,Grand Vitara XL_7 2.7 24V 173cv  4p Aut.,55
2182,Grand Vitara XL_7 2.7 24V 173cv 4p Mec.,55
2183,Ignis 1.3 16V 82cv 4p Aut.,55
2184,Ignis 1.3 16V 82cv 4p Mec.,55
2185,Ignis WRS 1.3 16V 82cv 4x4 4p,55
6073,Jimny 4S 1.3 16V,55
8424,Jimny 4SPORT DESERT 1.3 16V,55
9025,Jimny 4SPORT FOREST 1.3 16V,55
6074,Jimny 4SPORT/ 4WORK 1.3 16V,55
6075,Jimny 4STREET 1.3 16V,55
6244,Jimny 4SUN 1.3 16V,55
7636,Jimny 4WORK OFF ROAD 1.3 16V,55
7877,Jimny CANVAS 4ALL 1.3 16V,55
7878,Jimny CANVAS 4SPORT 1.3 16V,55
10732,Jimny Sierra 4EXPEDITION ALLGRIP 1.5 Aut,55
10021,Jimny Sierra 4SPORT ALLGRIP 1.5 16V Aut.,55
8872,Jimny Sierra 4STYLE ALLGRIP 1.5 16V Aut.,55
8873,Jimny Sierra 4YOU ALLGRIP 1.5 16V Aut.,55
8874,Jimny Sierra 4YOU ALLGRIP 1.5 16V Mec.,55
2186,Jimny Wide/ Jimny/4ALL 1.3 16V,55
2187,Samurai JX Canvas 1.3,55
2188,Samurai JX Metal 1.3,55
7813,S-CROSS 4STYLE 1.4 TB 16V Aut.,55
7814,S-CROSS 4STYLE ALLGRIP 1.4 TB 16V Aut.,55
8425,S-CROSS 4STYLE-S ALLGRIP 1.4 TB 16V Aut.,55
7815,S-CROSS 4YOU 1.6 16V Aut.,55
2189,Sidekick Canvas,55
2190,Sidekick Metal,55
2191,Super Carry Van/ Furgão 1.0,55
2192,Swift GL,55
2193,Swift GTi 1.3 3p,55
2194,Swift GTI Convers. 16V,55
2195,Swift Hatch 1.0 3p e 5p,55
2196,Swift Hatch/ Sedan 1.3,55
2197,Swift Sedan 1.6 16V,55
6931,Swift Sport 1.6 16V 5p Mec.,55
6932,Swift Sport R 1.6 16V 5p Mec.,55
5005,SX4 2.0 16V 145cv 4WD 5p Aut.,55
5006,SX4 2.0 16V 145cv 4WD 5p Mec.,55
7211,SX4 S-CROSS ALLGRIP GLS 1.6 16V Aut.,55
7210,SX4 S-CROSS ALLGRIP GLX 1.6 16V Aut.,55
7212,SX4 S-CROSS GL 1.6 16V Mec.,55
7213,SX4 S-CROSS GLX 1.6 16V Aut.,55
7771,Vitara 4ALL 1.6 16V Aut.,55
7772,Vitara 4ALL 1.6 16V Mec.,55
7773,Vitara 4SPORT 1.4 TB 16V Aut.,55
7774,Vitara 4SPORT ALLGRIP 1.4 TB 16V Aut.,55
8529,Vitara 4STYLE ALLGRIP 1.4 TB 16V Aut.,55
7775,Vitara 4YOU 1.6 16V Aut.,55
7776,Vitara 4YOU ALLGRIP 1.6 16V Aut.,55
2198,Vitara JLX 1.6 16V 4x4 4p Aut.,55
2199,Vitara JLX 1.6 16V 4x4 4p Mec.,55
2200,Vitara JLX 2.0 V6 4x4,55
2201,Vitara JLX Canvas 1.6 8V 2p,55
2202,Vitara JLX Metal 1.6 8V 2p,55
2203,Wagon R+ 1.0 Mec.,55
5192,Stark 2.3 4WD 127cv TDI Diesel 3p,165
2204,Avalon XLS 3.0,56
2205,Band. Jipe 4x4 Sport 3.7 Diesel,56
2206,Band.Jipe Cap.de Aço Chas. Curto Diesel,56
2207,Band.Jipe Cap.de Aço Chas. Longo Diesel,56
2208,Band.Jipe Capota de Lona Diesel,56
2209,Band.Picape CD 2p Chassi Longo Diesel,56
2210,Band.Picape CD 4p Chassi Longo Diesel,56
2211,Band.Picape Chassi Curto Diesel,56
2212,Band.Picape Chassi Longo Diesel,56
2213,Camry LE,56
2214,Camry SW LE 2.2 16V,56
2215,Camry SW XLE 3.0 24V,56
9969,Camry XLE  2.5 16V Aut. (Híbrido),56
2216,Camry XLE 3.0 24V 186cv,56
4091,Camry XLE 3.5 24V Aut.,56
2217,Celica GT 2.2 16V,56
2218,Celica ST 1.8,56
9984,Corolla Altis 1.8 16V Aut. (Híbrido),56
9985,Corolla Altis Prem. 1.8 Aut. (Híbrido),56
9300,Corolla ALTIS/A.Premiu. 2.0 Flex 16V Aut,56
9787,Corolla Cross GR-S 2.0 16V Flex Aut.,56
9324,Corolla Cross SE 1.8 16V Aut. (Híbrido),56
9325,Corolla Cross XR 2.0 16V Flex Aut.,56
9326,Corolla Cross XRE 2.0 16V Flex Aut.,56
9986,Corolla Cross XRV 1.8 16V Aut. (Híbrido),56
9987,Corolla Cross XRX 1.8 16V Aut. (Híbrido),56
2220,Corolla DX/ SW DX 1.6 16V,56
7746,Corolla Dynamic 2.0 Flex 16V Aut.,56
2221,Corolla Fielder SW 1.8/1.8 XEi Flex Aut.,56
2222,Corolla Fielder SW 1.8/1.8 XEi Flex Mec,56
4166,Corolla Fielder SW S  1.8 16V 136cv Aut,56
4167,Corolla Fielder SW S 1.8 16V 136cv Mec,56
4348,Corolla Fielder SW SE-G 1.8 Flex 16V Aut,56
2219,Corolla GLi 1.6 16V,56
5041,Corolla GLi 1.8 Flex 16V  Aut.,56
5042,Corolla GLi 1.8 Flex 16V Mec.,56
8839,Corolla GLi 2.0 16V Flex Aut.,56
7214,Corolla GLi Upper 1.8 Flex 16V Aut.,56
7558,Corolla GLi Upper Black P. 1.8 Flex Aut.,56
10751,Corolla GR Circuit 1.6 Turbo 4x4 Mec,56
10752,Corolla GR Core 1.6 Turbo 4x4 Mec,56
9301,Corolla GR-Sport 2.0 Flex 16V Aut.,56
2223,Corolla LE 1.8,56
2224,Corolla LE 2.2 16V,56
4168,Corolla S 1.8 16V 136cv Aut,56
4169,Corolla S 1.8 16V 136cv Mec,56
2226,Corolla SE-G 1.8 16V Mec.,56
2225,Corolla SE-G 1.8/1.8 Flex 16V Aut.,56
2227,Corolla SW LE 1.8/ XLi 1.6 16V,56
2228,Corolla WG,56
2229,Corolla XEi 1.8/1.8 Flex 16V Aut.,56
2230,Corolla XEi 1.8/1.8 Flex 16V Mec.,56
5194,Corolla XEi 2.0 Flex 16V Aut.,56
2231,Corolla XLi 1.6 16V 110cv Aut.,56
2232,Corolla XLi 1.6 16V 110cv Mec.,56
2233,Corolla XLi 1.8/1.8 Flex 16V Aut.,56
2234,Corolla XLi 1.8/1.8 Flex 16V Mec.,56
5939,Corolla XRS 2.0 Flex 16V Aut.,56
2235,Corona Aut.,56
2236,Corona GLi Mec,56
2237,Corona Mec.,56
6245,ETIOS 1.3 Flex 16V 5p Mec.,56
7559,ETIOS CROSS 1.5 Flex 16V 5p Aut.,56
6651,ETIOS CROSS 1.5 Flex 16V 5p Mec.,56
7711,ETIOS PLATINUM 1.5 Flex 16V 4p Aut.,56
6872,ETIOS PLATINUM 1.5 Flex 16V 5p Mec.,56
7712,ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Aut.,56
6873,ETIOS PLATINUM Sed. 1.5 Flex 16V 4p Mec.,56
7747,ETIOS READY! 1.5 Flex 16V 5p Aut.,56
7560,ETIOS X 1.3 Flex 16V 5p Aut.,56
6246,ETIOS X 1.3 Flex 16V 5p Mec.,56
8249,ETIOS X Plus 1.5 Flex 16V 5p Aut.,56
8250,ETIOS X Plus 1.5 Flex 16V 5p Mec.,56
8251,ETIOS X Plus Sedan 1.5 Flex 16V 4p Aut.,56
8252,ETIOS X Plus Sedan 1.5 Flex 16V 4p Mec.,56
7561,ETIOS X Sedan 1.5 Flex 16V 4p Aut.,56
6247,ETIOS X Sedan 1.5 Flex 16V 4p Mec.,56
6248,ETIOS XLS 1.5 Flex 16V 5p Mec.,56
7562,ETIOS XLS 1.5 Flex 5p Aut.,56
7563,ETIOS XLS Sedan 1.5 Flex 16V 4p Aut.,56
6249,ETIOS XLS Sedan 1.5 Flex 16V 4p Mec.,56
6250,ETIOS XS  1.3 Flex 16V 5p Mec.,56
7564,ETIOS XS 1.5 Flex 16V 5p Aut.,56
6598,ETIOS XS 1.5 Flex 16V 5p Mec.,56
7565,ETIOS XS Sedan 1.5 Flex 16V 4p Aut.,56
6251,ETIOS XS Sedan1.5 Flex 16V 4p Mec.,56
2238,Hilux 4x2 2.4 Diesel,56
2239,Hilux 4x2 2.8 Diesel,56
2240,Hilux CD 4x2 2.4 Diesel,56
6310,Hilux CD 4x4 2.7 16V Flex Mec.,56
2241,Hilux CD 4x4 2.8 Diesel Mec.,56
10171,Hilux CD Conquest 4x4 2.8  Die.Aut,56
2242,Hilux CD D4-D 4x2 2.5 16V 102cv TB Dies.,56
2243,Hilux CD D4-D 4x4 2.5 16V 102cv TB Dies.,56
6076,Hilux CD D4-D 4x4 3.0 TDI Dies. Mec.,56
2244,Hilux CD DLX 4x2 2.8 Diesel,56
2245,Hilux CD DLX 4x4 2.8 Diesel,56
2246,Hilux CD DX 4x2 2.7 16V 142cv,56
2247,Hilux CD DX 4x2 3.0 8V 90cv Diesel,56
2248,Hilux CD DX 4x4 3.0 8V 90cv Diesel,56
8554,Hilux CD GR-S 4x4 2.8 TDI Dies. Aut.,56
9026,Hilux CD GR-S 4x4 4.0 V6 234cv Aut.,56
7076,Hilux CD Limited 4x4 3.0 TDI Diesel Aut.,56
5081,Hilux CD SR 4x2 2.7 16V/2.7 Flex Aut.,56
4804,Hilux CD SR 4x2 2.7 16V/2.7 Flex Mec.,56
7405,Hilux CD SR 4x4 2.8 TDI Diesel Aut.,56
2249,Hilux CD SR 4x4 3.0 8V 116cv TB Diesel,56
2250,Hilux CD SR 4x4 3.0 8V 90cv Diesel,56
8110,Hilux CD SR CHALL. 4x4 2.8 TDI Dies Aut.,56
2251,Hilux CD SR D4-D 4x2 3.0 163cv TDI Dies.,56
2252,Hilux CD SR D4-D 4x4 3.0  TDI Dies.,56
6036,Hilux CD SR D4-D 4x4 3.0 TDI Dies Aut.,56
2253,Hilux CD SR5 4x4 2.8 Diesel,56
2254,Hilux CD SRV 4x2 2.7 16V 142cv,56
7046,Hilux CD SRV 4x2 2.7 Flex 16V Aut.,56
2255,Hilux CD SRV 4x2 3.0 8V 90cv Diesel,56
5907,Hilux CD SRV 4x4 2.7 Flex 16V Aut.,56
7406,Hilux CD SRV 4x4 2.8 TDI Diesel Aut.,56
2256,Hilux CD SRV 4x4 3.0 8V 116cv TB Diesel,56
2257,Hilux CD SRV D4-D 4x2 3.0 163cv TDI Dies,56
2258,Hilux CD SRV D4-D 4x4 3.0  TDI Dies,56
2259,Hilux CD SRV D4-D 4x4 3.0 TDI Diesel Aut,56
7407,Hilux CD SRX 4x4 2.8 TDI 16V Diesel Aut.,56
10172,Hilux CD SRX Limited 4x4 2.8 TDI Die.Aut,56
7408,Hilux Chassi 4x4 2.8 TDI Diesel Mec.,56
2260,Hilux Chassi D4-D 4x4 2.5 102cv TB Dies.,56
6037,Hilux Chassi D4-D 4x4 3.0 TDI Dies. Mec.,56
2261,Hilux CS 4x4 2.4 Diesel,56
7409,Hilux CS 4x4 2.8 TDI Diesel Mec.,56
2262,Hilux CS D4-D 4x2 2.5 16V 102cv TB Dies.,56
2263,Hilux CS D4-D 4x4 2.5 16V 102cv TB Dies.,56
6038,Hilux CS D4-D 4x4 3.0 TDI Dies. Mec.,56
2264,Hilux CS DLX 4x2 2.8 Diesel,56
2265,Hilux CS DLX 4x4 2.8 Diesel,56
2266,Hilux CS DX 4x2 2.7 16V 142cv,56
2267,Hilux CS DX 4x2 3.0 8V 90cv Diesel,56
2268,Hilux CS DX 4x4 3.0 8V 90cv Diesel,56
2269,Hilux CS SR5 4x4 2.8 Diesel,56
2270,Hilux CS SRV 4x2 2.7 16V 142cv,56
2271,Hilux SW4 2.7 16V,56
2272,Hilux SW4 3.4 V6,56
2273,Hilux SW4 4x4 2.4 8V,56
2274,Hilux SW4 4x4 2.8 Diesel,56
2275,Hilux SW4 4x4 3.0 12V V6,56
2276,Hilux SW4 4x4 3.0 24V V6,56
2277,Hilux SW4 4x4 3.0 8V TB Diesel,56
9662,Hilux SW4 Diamond 2.8 TB 4x4 Die. Aut.,56
9663,Hilux SW4 GRS 2.8 TB 4x4 Diesel Aut.,56
4906,Hilux SW4 SR 4x2 2.7/ 2.7 Flex 16V Aut.,56
4905,Hilux SW4 SR 4x2 2.7/2.7 Flex 16V Mec.,56
6077,Hilux SW4 SR D4-D 4x4 3.0 TDI Dies. Aut,56
8111,Hilux SW4 SRV 4x2 2.7 Flex 16V Aut.,56
4907,Hilux SW4 SRV 4x4 4.0 V6 24V Aut.,56
3830,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Aut,56
3831,Hilux SW4 SRV D4-D 4x4 3.0 TDI Dies. Mec,56
7491,Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.,56
7492,Hilux SW4 SRX 4x4 4.0 V6 24V Aut.,56
8299,Hilux SW4 SRX Diamo. 4x4 2.8 TB Die Aut.,56
2278,Land Cruiser 4WD 4.5 24V,56
2279,Land Cruiser Prado 3.0 4x4 TB Diesel Aut,56
2280,Land Cruiser Prado 3.0 4x4 TB Diesel Mec,56
2281,MR-2 Turbo 2.0,56
2282,Paseo,56
2283,Previa LE 2.4 16V,56
2284,Previa LX 2.5,56
10044,PRIUS 1.8 16V 5p Aut. (Híbrido),56
6470,RAV4 2.0 4x2 16V Aut.,56
2285,RAV4 2.0 4x4 16V Aut.,56
2286,RAV4 2.0 4x4 16V Mec.,56
7124,RAV4 2.0 HIGH 4x2 16V Aut.,56
7215,RAV4 2.0 TOP 4x2 16V Aut.,56
5431,RAV4 2.4 4x2 16V 170cv Aut.,56
3977,RAV4 2.4 4x4 16V 170cv Aut.,56
6471,RAV4 2.5 4x4 16V Aut.,56
10056,RAV4 2.5 S 4x4  Aut. (Híbrido),56
10057,RAV4 2.5 S Connect 4x4  Aut. (Híbrido),56
10058,RAV4 2.5 SX 4x4  Aut. (Híbrido),56
10059,RAV4 2.5 SX Connect 4x4  Aut. (Híbrido),56
2287,Supra,56
2288,T-100 3.4 V6,56
9216,YARIS S 1.5 Flex 16V 5p Aut.,56
8358,YARIS XL 1.3 Flex 16V 5p Aut.,56
8359,YARIS XL 1.3 Flex 16V 5p Mec.,56
9726,YARIS XL 1.5 Flex 16V 5p Aut.,56
8932,YARIS XL Live 1.3 Flex 16V 5p Aut.,56
8933,YARIS XL Live 1.3 Flex 16V 5p Mec.,56
8934,YARIS XL Live Sedan 1.5 Flex 16V 4p Aut.,56
8935,YARIS XL Live Sedan 1.5 Flex 16V 4p Mec.,56
8936,YARIS XL Plus Con. 1.5 Flex 16V 5p Aut.,56
8937,YARIS XL Plus Con. Sed. 1.5 Flex 16V Aut,56
8360,YARIS XL Plus T. Sed. 1.5 Flex 16V Aut.,56
8361,YARIS XL Plus Tech 1.3 Flex 16V Aut.,56
8362,YARIS XL Sedan 1.5 Flex 16V 4p Aut.,56
8363,YARIS XL Sedan 1.5 Flex 16V 4p Mec.,56
8364,YARIS XLS 1.5 Flex 16V 5p Aut.,56
8938,YARIS XLS Connect 1.5 Flex 16V 5p Aut.,56
8939,YARIS XLS Connect Sed. 1.5 Flex 16V Aut.,56
8365,YARIS XLS Sedan 1.5 Flex 16V 4p Aut.,56
8366,YARIS XS 1.5 Flex 16V 5p Aut.,56
8940,YARIS XS Connect 1.5 Flex 16V 5p Aut.,56
8941,YARIS XS Connect Sedan 1.5 Flex 16V Aut.,56
8367,YARIS XS Sedan 1.5 Flex 16V 4p Aut.,56
8638,YARIS X-WAY 1.5 Flex 16V 5p Aut.,56
8942,YARIS X-WAY Connect 1.5 Flex 16V 5p Aut.,56
3978,PANTANAL 3.0 TDI Elet. 4x2 CS Diesel,57
3979,PANTANAL 3.0 TDI Elet. 4x4 CS Diesel,57
2289,RF Esport 4x4 2.0,57
2290,RF Esport T-4 4x4 2.0 Cap. Lona,57
2291,RF Esport T-4 4x4 2.0 Cap. Rígida,57
2292,T-4 4x4 2.8 TB Int. Cap. Lona Diesel,57
2293,T-4 4x4 2.8 TB Int. Cap. Rígida Diesel,57
2294,T-4 4x4 3.0 TB Int. Cap. Lona Diesel,57
2295,T-4 4x4 3.0 TB Int. Cap. Rígida Diesel,57
6933,T-4 4x4 3.2 20V Tdi Cap. Rígida Diesel,57
9065,T-4 4x4 3.2 Tdi Cap.Rígida Die. Aut.,57
6194,T-4 4x4 3.2 TGV tdi Cap. Rígida Diesel,57
7816,T-4 BOLD 4x4 3.2 Tdi Cap. Rígida Diesel,57
9563,T-4 Connect 4x4 3.2 Tdi Cap.Rig. Diesel,57
9344,T-4 Connect 4x4 3.2 Tdi Cap.Rig.Die.Aut.,57
5652,T-4 DESERT STORM 4x4 3.0 TB Int Diesel,57
8798,T-4 TRAIL 4x4 3.2 Tdi Cap. Ríg. Diesel,57
9086,T-4 TX4 4x4 3.2 20V Cap. Rígido Diesel,57
8970,T-4 TX4 4x4 3.2 20V Cap.Ríg Diesel Aut.,57
9360,T-4 TX4 Connect 4x4 3.2 Cap.Ríg.Die.Aut.,57
9361,T-4 TX4 Connect 4x4 3.2 Cap.Ríg.Die.Mec.,57
2296,440 Turbo 1.8,58
2297,460 GLT 2.0/ Turbo 1.8,58
2298,850 GLE 2.5 20V,58
2299,850 GLE SW 20V,58
2300,850 GLT 2.5 20V,58
2301,850 GLT SW 2.5 20V,58
2302,850 R SW 2.3 Turbo,58
2303,850 Sedan,58
2304,850 T-5 SW 2.5 BI-Turbo/ 2.3 Turbo,58
2305,850 TURBO 20V/ R Turbo 2.3,58
2306,940 Turbo/ SW Turbo 3.0,58
2307,960 Sedan,58
4319,C30 2.0 145cv,58
4320,C30 2.4 170cv Aut,58
4321,C30 T-5 2.5 220/ 230cv Aut.,58
4418,C30 T-5 2.5 230cv Mec.,58
5475,C30 T-5 R-DESIGN 2.5 230cv Aut.,58
9968,C40 Pure  (Elétrico),58
10196,C40 Twin Ultimate (Elétrico),58
2308,C70 Cabriolet,58
2309,C70 Cupê,58
2310,S40 1.8 Aut.,58
2311,S40 1.8 Mec.,58
2312,S40 2.0 Aut.,58
2313,S40 2.0 Mec.,58
2314,S40 2.0 T,58
4127,S40 2.4 140cv Aut.,58
2315,S40 2.4 170cv Aut.,58
2316,S40 T 2.0  Turbo Aut.,58
2317,S40 T-4,58
2318,S40 T-4 ARM Aut.,58
2319,S40 T-4 ARM Mec.,58
2320,S40 T-5 2.5 220/230cv Aut.,58
2321,S60 R 2.5 300cv Aut.,58
2322,S60 R 2.5 300cv Mec.,58
2323,S60 T 2.0 4p,58
2324,S60 T 2.4/ 2.5,58
5491,S60 T-4 1.6 180cv 4p,58
7777,S60 T-4 KINETIC 2.0 190cv 4p,58
7778,S60 T-4 MOMENTUM 2.0 190cv 4p,58
5492,S60 T-5 2.0 240cv 4p,58
2325,S60 T-5 2.3,58
8875,S60 T-5 INSCRIPTION 2.0 254cv 4p,58
7170,S60 T-5 KINETIC 2.0 245cv 4p,58
7171,S60 T-5 MOMENTUM 2.0 245cv 4p,58
6485,S60 T-5 R-DESIGN 2.0 240cv 4p,58
5493,S60 T-6 3.0 304cv AWD 4p,58
7362,S60 T-6 R-DESIGN 2.0 306cv FWD 4p,58
5653,S60 T-6 R-DESIGN 3.0 AWD 4p,58
9917,S60 T8 POLESTAR 2.0  (Híbrido),58
9916,S60 T-8 R-DESIGN 2.0 407cv (Híbrido),58
2326,S70 2.5,58
2327,S70 2.5 Aut.,58
2328,S70 R,58
2329,S70 R Aut.,58
2330,S70 T-5 2.3,58
2331,S80 2.9,58
2332,S80 2.9 ARM,58
4248,S80 3.2 238cv Aut.,58
4249,S80 4.4 V8 315cv AWD Aut.,58
